ccode1,ccode2,year,ISO3let1,ISO3let2,ISOShNm1,ISOShNm2,majpow1,majpow2,rlregion,region1,region2,pol_rel,tau_regi,tau_glob,s_un_reg,s_un_glo,s_wt_reg,s_wt_glo,contig,colcont,colony1,colony2,numstate,numGPs,wrTu1v1,wrTu1v2,wrTu1vsq,wrTp1win,wrTstk1,wrTu1sq,wrTu1ac1,wrTu1ac2,wrTu1neg,wrTu1cp1,wrTu1cp2,wrTu1wr1,wrTu1wr2,wrTu2v2,wrTu2v1,wrTu2vsq,wrTp2win,wrTstk2,wrTu2sq,wrTu2ac2,wrTu2ac1,wrTu2neg,wrTu2cp2,wrTu2cp1,wrTu2wr2,wrTu2wr1,wrSu1v1,wrSu1v2,wrSu1vsq,wrSp1win,wrSstk1,wrSu1sq,wrSu1ac1,wrSu1ac2,wrSu1neg,wrSu1cp1,wrSu1cp2,wrSu1wr1,wrSu1wr2,wrSu2v2,wrSu2v1,wrSu2vsq,wrSp2win,wrSstk2,wrSu2sq,wrSu2ac2,wrSu2ac1,wrSu2neg,wrSu2cp2,wrSu2cp1,wrSu2wr2,wrSu2wr1,wrWu1v1,wrWu1v2,wrWu1vsq,wrWp1win,wrWstk1,wrWu1sq,wrWu1ac1,wrWu1ac2,wrWu1neg,wrWu1cp1,wrWu1cp2,wrWu1wr1,wrWu1wr2,wrWu2v2,wrWu2v1,wrWu2vsq,wrWp2win,wrWstk2,wrWu2sq,wrWu2ac2,wrWu2ac1,wrWu2neg,wrWu2cp2,wrWu2cp1,wrWu2wr2,wrWu2wr1,eqTsq,eqTnego,eqTacqa,eqTacqb,eqTcapa,eqTcapb,eqTwara,eqTwarb,eqSsq,eqSnego,eqSacqa,eqSacqb,eqScapa,eqScapb,eqSwara,eqSwarb,eqWsq,eqWnego,eqWacqa,eqWacqb,eqWcapa,eqWcapb,eqWwara,eqWwarb,cwongo,cwongonm,cwinit,cwinitnm,cwdynm,cwhost1,cwhost2,cwhostd,cwkeynum,cworig1,cworig2,cwmidnme,cwsideA1,cwsideA2,cwhiact1,cwhiact2,cwhiactd,cwoutcm,cwsettle,cowrolea,cowroleb,groundtruth
100,101,1987,COL,VEN,COLOMBIA,VENEZUELA,0,0,5,5,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1,6,0,0,161,5,0.255637,0.253549,0.254593,0.468381,0.002088,0.254593,0.253549,0.255637,0.254527,-0.27807,0.136391,-0.130529,-0.396338,-0.248015,-0.249884,-0.248949,0.531623,0.001868,-0.248949,-0.249884,-0.248015,-0.24889,-0.71826,-0.383363,-0.618426,-0.852615,0.413912,0.411795,0.412854,0.468452,0.002117,0.412854,0.411795,0.413912,0.412787,-0.119753,0.22051,-0.046389,-0.312163,-0.545112,-0.546772,-0.545942,0.531649,0.001659,-0.545942,-0.546772,-0.545112,-0.54589,-1.015122,-0.764606,-0.999558,-1.233734,0.413912,0.411795,0.412854,0.468301,0.002117,0.412854,0.411795,0.413912,0.412786,-0.119904,0.220572,-0.046403,-0.312252,-0.545112,-0.546772,-0.545942,0.5318,0.001659,-0.545942,-0.546772,-0.545112,-0.545889,-1.014972,-0.764668,-0.999545,-1.233645,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2812,281201,3,4,4,2812,1,1,,1,0,7,16,16,5,3,1,3,Cap1
365,380,1987,RUS,SWE,RUSSIAN FEDERATION,SWEDEN,1,0,1,1,1,1,-0.103695,-0.028407,0.4375,0.821946,0.263757,0.434003,4,6,0,0,161,5,0.941717,-1.19239,-0.160045,0.775778,2.134107,-0.160045,-1.19239,0.941717,0.463204,-1.416611,1.065877,0.475253,0.363142,0.839197,-1.242851,-0.254611,0.362713,2.082048,-0.254611,-1.242851,0.839197,-0.487664,-1.880138,0.897247,-0.748257,-1.0669,0.188456,-0.833799,-0.339156,0.535497,1.022256,-0.339156,-0.833799,0.188456,-0.286385,-1.298303,0.370073,-0.33702,-0.569272,0.981326,-0.20587,0.416115,0.452449,1.187195,0.416115,-0.20587,0.981326,0.331276,-0.75342,1.134777,0.210951,-0.062824,0.360364,-0.981407,-0.339156,0.545354,1.341771,-0.339156,-0.981407,0.360364,-0.249666,-1.436053,0.545325,-0.292029,-0.519351,1.142441,-0.408012,0.416115,0.436826,1.550453,0.416115,-0.408012,1.142441,0.269266,-0.971186,1.290593,0.135832,-0.145755,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2738,273801,3,4,4,2738,1,1,,1,0,7,16,16,5,3,1,3,Cap1
365,630,1987,RUS,IRN,RUSSIAN FEDERATION,"IRAN, ISLAMIC REPUBLIC OF",1,0,2,1,2,1,-0.080484,-0.028407,0.777778,0.821946,0.17906,0.421531,1,6,0,0,161,5,1.369244,-0.880947,0.325626,0.590276,2.250191,0.325626,-0.880947,1.369244,0.447286,-1.290671,1.177035,0.050215,-0.154647,1.007668,-1.122478,-0.073167,0.314577,2.130147,-0.073167,-1.122478,1.007668,-0.452383,-1.807901,0.905234,-0.897529,-1.240241,-0.1607,-0.559722,-0.362883,0.319654,0.399023,-0.362883,-0.559722,-0.1607,-0.432173,-1.240068,-0.044703,-0.656349,-0.996522,0.504085,0.03914,0.274366,0.708804,0.464945,0.274366,0.03914,0.504085,0.368695,-0.252056,0.761298,0.48031,0.334712,0.418196,-1.068152,-0.362883,0.664725,1.486349,-0.362883,-1.068152,0.418196,-0.080139,-1.403427,0.659414,-0.006558,-0.174195,1.090922,-0.618835,0.274366,0.375276,1.709757,0.274366,-0.618835,1.090922,0.022796,-1.243559,1.227103,-0.153385,-0.465747,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2826,282601,3,4,4,2826,1,1,,1,0,7,16,16,5,3,1,3,Cap1
652,645,1987,SYR,IRQ,SYRIAN ARAB REPUBLIC,IRAQ,0,0,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,6,0,0,161,5,-0.352512,-0.354313,-0.353412,0.311837,0.001801,-0.353412,-0.354313,-0.352512,-0.353751,-1.042476,-0.242305,-0.587626,-0.931708,-0.54626,-0.547918,-0.547089,0.688607,0.001658,-0.547089,-0.547918,-0.54626,-0.546776,-0.859312,-0.302898,-0.459111,-0.614808,-0.294612,-0.296451,-0.295531,0.311797,0.001839,-0.295531,-0.296451,-0.294612,-0.295877,-0.984654,-0.202466,-0.547833,-0.891935,-0.485146,-0.486852,-0.485999,0.688585,0.001706,-0.485999,-0.486852,-0.485146,-0.485677,-0.798267,-0.281648,-0.437887,-0.593594,-0.294612,-0.296451,-0.295531,0.311807,0.001839,-0.295531,-0.296451,-0.294612,-0.295877,-0.984643,-0.202463,-0.547825,-0.891921,-0.485146,-0.486852,-0.485999,0.688574,0.001706,-0.485999,-0.486852,-0.485146,-0.485677,-0.798278,-0.281651,-0.437895,-0.593608,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2786,278601,3,4,4,2786,1,1,,1,0,12,16,16,5,3,1,3,Cap1
770,700,1989,PAK,AFG,PAKISTAN,AFGHANISTAN,0,0,4,4,4,1,-0.027027,-0.00625,0.894737,0.975155,0.966493,0.976509,1,6,0,0,161,5,0.952743,-1.071254,-0.073464,0.876482,2.023998,-0.073464,-1.071254,0.952743,0.702743,-1.194773,1.017133,0.705373,0.643614,1.193424,-0.917139,0.17572,0.101722,2.110563,0.17572,-0.917139,1.193424,-0.702449,-1.815417,1.200897,-1.144115,-1.593254,-0.593182,-0.7566,-0.675794,0.876825,0.163419,-0.675794,-0.7566,-0.593182,-0.613311,-0.879775,-0.000628,-0.082345,-0.143932,0.917357,0.698285,0.80998,0.122721,0.219072,0.80998,0.698285,0.917357,0.72517,-0.178994,1.000291,0.369464,-0.069176,-0.6497,-0.701706,-0.675794,0.0396,0.052006,-0.675794,-0.701706,-0.6497,-0.699646,-1.662106,-0.622939,-1.153085,-1.633286,0.844631,0.774892,0.80998,0.960355,0.069739,0.80998,0.774892,0.844631,0.841866,0.735247,1.493634,1.471046,1.451224,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3916,391601,3,4,4,3916,1,1,,1,0,7,16,16,5,3,1,3,Cap1
365,380,1992,RUS,SWE,RUSSIAN FEDERATION,SWEDEN,1,0,1,1,1,1,-0.032325,-0.007868,0.896296,0.974217,0.721298,0.846354,4,6,0,0,181,7,1.1114,-0.982293,0.081564,0.914842,2.093693,0.081564,-0.982293,1.1114,0.933105,-1.067451,1.036781,0.815907,0.773328,1.033984,-1.03131,0.001675,0.075203,2.065294,0.001675,-1.03131,1.033984,-0.875994,-1.956108,1.02785,-1.344527,-1.806925,0.455074,0.236552,0.346591,0.726867,0.218522,0.346591,0.236552,0.455074,0.395388,-0.036581,0.203148,0.006896,-0.12967,0.986641,0.773445,0.882364,0.247845,0.213196,0.882364,0.773445,0.986641,0.826285,0.02129,0.900741,0.364306,-0.011772,0.634435,0.047489,0.346591,0.137947,0.586946,0.346591,0.047489,0.634435,0.128456,-0.814565,0.586624,-0.350382,-0.781408,1.151973,0.579226,0.882364,0.76858,0.572746,0.882364,0.579226,1.151973,1.019427,0.347806,0.88559,0.637335,0.521624,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3563,356301,3,4,4,3563,1,1,,1,0,12,16,16,5,3,1,3,Cap1
220,20,1940,FRA,CAN,FRANCE,CANADA,1,0,5,1,5,1,-0.05547,-0.038169,0.777778,0.825137,0.167951,0.547743,6,5,1029,0,62,7,1.47615,-0.737168,0.493093,0.762866,2.213319,0.493093,-0.737168,1.47615,0.951297,-0.974303,1.099987,0.456566,0.337999,1.312537,-0.87959,0.282984,0.081019,2.192127,0.282984,-0.87959,1.312537,-0.701987,-1.798572,1.272587,-1.201427,-1.660918,0.241553,-0.204682,0.018603,0.851251,0.446234,0.018603,-0.204682,0.241553,0.175176,-0.35343,0.225717,0.084966,0.010591,0.397693,-0.060984,0.16999,0.13775,0.458677,0.16999,-0.060984,0.397693,0.002199,-0.923234,0.39513,-0.431489,-0.862613,0.851273,-0.818895,0.018603,0.689548,1.670168,0.018603,-0.818895,0.851273,0.332765,-1.129348,0.838445,0.164712,0.009485,1.002502,-0.709465,0.16999,0.257917,1.711968,0.16999,-0.709465,1.002502,-0.26792,-1.451548,0.997704,-0.643759,-1.014801,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,1,1,20,20,20,1,2,2,2,War2
220,350,1940,FRA,GRC,FRANCE,GREECE,1,0,1,1,1,1,0.472747,0.550881,0.666667,0.857924,0.487843,0.587421,6,6,0,0,62,7,0.706037,-0.38133,0.171738,0.799232,1.087366,0.171738,-0.38133,0.706037,0.487728,-0.582098,0.568778,0.250086,0.149702,1.043207,-0.072867,0.517181,0.12571,1.116073,0.517181,-0.072867,1.043207,0.067435,-0.947157,1.021618,-0.391299,-0.828445,0.569766,-0.123591,0.228157,0.791752,0.693357,0.228157,-0.123591,0.569766,0.425376,-0.331839,0.389122,0.140608,0.036483,1.161019,0.470855,0.838515,0.138908,0.690164,0.838515,0.470855,1.161019,0.566724,-0.390237,1.129327,0.104485,-0.326061,0.748296,-0.316035,0.228157,0.244736,1.064331,0.228157,-0.316035,0.748296,-0.055555,-1.071299,0.692458,-0.489025,-0.866658,1.314805,0.255534,0.838515,0.51705,1.059271,0.838515,0.255534,1.314805,0.80323,-0.227416,1.196836,0.443786,0.202311,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,1,1,20,20,20,1,2,2,2,War2
220,560,1940,FRA,,FRANCE,SOUTH AFRICA,1,0,3,1,3,1,-0.218218,-0.038169,0.25,0.825137,0.089202,0.563081,6,6,0,0,62,7,1.317104,-1.160761,0.111605,0.918458,2.477865,0.111605,-1.160761,1.317104,1.115054,-1.242303,1.214599,0.971778,0.931008,1.034074,-1.310184,-0.187927,0.09604,2.344258,-0.187927,-1.310184,1.034074,-1.08504,-2.214144,1.023356,-1.547739,-1.999719,0.325568,-1.021554,-0.380602,0.94814,1.347122,-0.380602,-1.021554,0.325568,0.255706,-1.073414,0.686432,0.59064,0.564709,0.614524,-0.842684,-0.126479,0.100108,1.457209,-0.126479,-0.842684,0.614524,-0.696806,-1.742576,0.652626,-1.10865,-1.558596,0.489587,-1.152878,-0.380602,0.775587,1.642465,-0.380602,-1.152878,0.489587,0.120997,-1.377291,0.784777,0.30398,0.191774,0.777953,-0.993813,-0.126479,0.365031,1.771767,-0.126479,-0.993813,0.777953,-0.347063,-1.628782,0.916885,-0.525617,-0.843101,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,258,0,0,World War II,1,1,20,20,20,1,2,2,2,War2
220,900,1940,FRA,AUS,FRANCE,AUSTRALIA,1,0,4,1,4,1,-0.113228,-0.038169,0.571429,0.825137,0.502183,0.5582,6,5,930,0,62,7,1.157948,-1.08654,0.047056,0.845147,2.244488,0.047056,-1.08654,1.157948,0.810382,-1.241394,1.118178,0.693186,0.615759,0.943811,-1.205114,-0.167536,0.187693,2.148925,-0.167536,-1.205114,0.943811,-0.801775,-2.017421,0.934979,-1.216761,-1.622914,-0.133339,-0.859285,-0.509147,0.495631,0.725946,-0.509147,-0.859285,-0.133339,-0.499484,-1.363654,0.11901,-0.499319,-0.751503,0.192864,-0.61678,-0.2185,0.658043,0.809644,-0.2185,-0.61678,0.192864,-0.083999,-0.958736,0.527905,0.080064,-0.090915,-0.069626,-0.913884,-0.509147,0.325038,0.844258,-0.509147,-0.913884,-0.069626,-0.639468,-1.588846,0.095866,-0.811456,-1.148937,0.260812,-0.680097,-0.2185,0.830949,0.940909,-0.2185,-0.680097,0.260812,0.10175,-0.849148,0.683887,0.440301,0.355775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,258,0,0,World War II,1,1,20,20,20,1,2,2,2,War2
220,920,1940,FRA,NZL,FRANCE,NEW ZEALAND,1,0,4,1,4,1,-0.113228,-0.038169,0.571429,0.825137,0.521264,0.573835,6,5,960,925,62,7,1.157948,-1.08654,0.047056,0.944124,2.244488,0.047056,-1.08654,1.157948,1.032535,-1.142416,1.113521,0.96017,0.932232,1.017589,-1.166732,-0.096507,0.059442,2.184321,-0.096507,-1.166732,1.017589,-1.036891,-2.10729,1.014792,-1.509967,-1.980246,-0.133339,-0.859285,-0.509147,0.503442,0.725946,-0.509147,-0.859285,-0.133339,-0.493814,-1.355844,0.122987,-0.485767,-0.734046,1.221605,0.331188,0.812358,0.452674,0.890417,0.812358,0.331188,1.221605,0.734257,-0.216138,1.452083,0.691071,0.417408,-0.087277,-0.898889,-0.509147,0.310513,0.811611,-0.509147,-0.898889,-0.087277,-0.646872,-1.588375,0.07082,-0.833519,-1.178262,1.264613,0.270331,0.812358,0.635551,0.994283,0.812358,0.270331,1.264613,0.902248,-0.094119,1.588202,1.043612,0.861387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,258,0,0,World War II,1,1,20,20,20,1,2,2,2,War2
220,365,1941,FRA,RUS,FRANCE,RUSSIAN FEDERATION,0,1,1,1,1,1,-0.170176,-0.066155,0.333333,0.648485,-0.054516,0.002689,6,6,0,0,55,6,1.123904,-1.195707,-0.048403,0.104577,2.319611,-0.048403,-1.195707,1.123904,-0.95313,-2.09113,1.128965,-1.395779,-1.843491,1.427093,-1.001219,0.301285,0.857461,2.428312,0.301285,-1.001219,1.427093,1.080964,-1.143758,1.468597,1.051198,0.979928,1.32339,-0.076063,0.696359,0.304437,1.399453,0.696359,-0.076063,1.32339,0.349983,-0.771626,1.111392,-0.209796,-0.557578,1.085223,-0.320492,0.423133,0.433171,1.405715,0.423133,-0.320492,1.085223,0.288424,-0.887321,0.78358,-0.296634,-0.580048,1.611959,-0.585996,0.696359,0.208263,2.197955,0.696359,-0.585996,1.611959,-0.128244,-1.377733,1.466934,-0.669138,-1.065007,1.423453,-0.784699,0.423133,0.377314,2.208152,0.423133,-0.784699,1.423453,0.048468,-1.407385,1.160707,-0.525621,-0.836964,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,1,0,20,20,20,1,2,2,4,War2
365,220,1941,RUS,FRA,RUSSIAN FEDERATION,FRANCE,1,0,1,1,1,1,-0.170176,-0.066155,0.333333,0.648485,-0.054516,0.002689,6,6,0,0,55,6,1.427093,-1.001219,0.301285,0.787768,2.428312,0.301285,-1.001219,1.427093,0.911728,-1.213451,1.189751,0.56827,0.462154,1.123904,-1.195707,-0.048403,0.155624,2.319611,-0.048403,-1.195707,1.123904,-0.83472,-2.040083,1.077016,-1.303795,-1.725983,1.085223,-0.320492,0.423133,0.363519,1.405715,0.423133,-0.320492,1.085223,0.190511,-0.956974,0.931406,-0.281546,-0.599787,1.32339,-0.076063,0.696359,0.373759,1.399453,0.696359,-0.076063,1.32339,0.446995,-0.702304,1.16524,-0.024275,-0.337396,1.423453,-0.784699,0.423133,0.328236,2.208152,0.423133,-0.784699,1.423453,-0.059905,-1.456464,1.284566,-0.534675,-0.870557,1.611959,-0.585996,0.696359,0.255707,2.197955,0.696359,-0.585996,1.611959,-0.023964,-1.330289,1.503761,-0.504308,-0.876455,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,1,20,20,20,1,2,4,2,War2
365,230,1941,RUS,ESP,RUSSIAN FEDERATION,SPAIN,1,0,1,1,1,1,-0.244079,-0.093993,0.263158,0.624242,-0.048986,0.007181,6,6,0,0,55,6,1.489457,-1.0879,0.301285,0.784405,2.577357,0.301285,-1.0879,1.489457,0.933793,-1.303494,1.253128,0.589666,0.481868,1.251036,-1.24031,0.007678,0.142412,2.491346,0.007678,-1.24031,1.251036,-0.885512,-2.097898,1.208129,-1.357213,-1.786007,1.14929,-0.402868,0.423133,0.436076,1.552158,0.423133,-0.402868,1.14929,0.273992,-0.966791,0.964772,-0.192489,-0.474451,1.270345,-0.284454,0.56217,0.34462,1.554799,0.56217,-0.284454,1.270345,0.251362,-0.939834,1.124525,-0.222149,-0.549838,1.41892,-0.777931,0.423133,0.311521,2.19685,0.423133,-0.777931,1.41892,-0.093566,-1.46641,1.287105,-0.569621,-0.91386,1.520094,-0.679294,0.56217,0.317424,2.199388,0.56217,-0.679294,1.520094,0.018845,-1.36187,1.385781,-0.456756,-0.798044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,258,0,0,World War II,0,0,20,16,20,1,2,4,4,War2
365,310,1941,RUS,HUN,RUSSIAN FEDERATION,HUNGARY,1,0,1,1,1,1,0.054361,0.18879,0.157895,0.587879,0.177144,0.190842,1,6,0,0,55,6,1.229832,-0.740809,0.301285,0.296431,1.970641,0.301285,-0.740809,1.229832,-0.15665,-1.444378,1.140522,-0.597745,-0.94953,1.621433,-0.328626,0.825707,0.269782,1.95006,0.825707,-0.328626,1.621433,0.197464,-1.058845,1.540152,-0.248926,-0.614035,1.243108,-0.527791,0.423133,0.31265,1.7709,0.423133,-0.527791,1.243108,0.025881,-1.215141,1.110816,-0.450087,-0.793762,1.57497,-0.156024,0.857992,0.267856,1.730994,0.857992,-0.156024,1.57497,0.307633,-0.888168,1.461632,-0.171778,-0.53785,1.226162,-0.504826,0.423133,0.315511,1.730988,0.423133,-0.504826,1.226162,0.04132,-1.189315,1.092659,-0.434428,-0.776672,1.562106,-0.129688,0.857992,0.271439,1.691794,0.857992,-0.129688,1.562106,0.329531,-0.858249,1.447251,-0.149604,-0.513885,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,0,20,20,20,1,2,4,4,War2
365,325,1941,RUS,ITA,RUSSIAN FEDERATION,ITALY,1,1,1,1,1,1,0.278484,0.379172,0.368421,0.660606,0.395879,0.368496,6,6,0,0,55,6,1.022743,-0.485504,0.301285,0.283204,1.508246,0.301285,-0.485504,1.022743,-0.058362,-1.2023,0.937417,-0.502086,-0.860484,1.30877,-0.21126,0.623641,0.410066,1.520029,0.623641,-0.21126,1.30877,0.412052,-0.801194,1.185223,-0.006462,-0.301429,1.05275,-0.279581,0.423133,0.317309,1.332331,0.423133,-0.279581,1.05275,0.143179,-0.962273,0.918486,-0.332431,-0.673776,1.427002,0.126577,0.860485,0.33413,1.300425,0.860485,0.126577,1.427002,0.561088,-0.539293,1.28562,0.086771,-0.246164,1.027137,-0.247697,0.423133,0.259409,1.274834,0.423133,-0.247697,1.027137,0.083007,-0.988288,0.917372,-0.397053,-0.767348,1.406004,0.161838,0.860485,0.372142,1.244166,0.860485,0.161838,1.406004,0.624844,-0.46602,1.248539,0.153449,-0.16048,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,0,20,20,20,1,2,4,4,War2
365,375,1941,RUS,FIN,RUSSIAN FEDERATION,FINLAND,1,0,1,1,1,1,0.453289,0.384517,0.54386,0.721212,0.185278,0.197448,1,6,0,0,55,6,0.855077,-0.289769,0.301285,0.898696,1.144846,0.301285,-0.289769,0.855077,0.7391,-0.391073,0.584314,0.417684,0.367032,0.521346,-0.566437,-0.023832,0.087137,1.087783,-0.023832,-0.566437,0.521346,-0.471651,-1.4793,0.495093,-0.954335,-1.410766,0.88617,-0.07786,0.423133,0.414973,0.96403,0.423133,-0.07786,0.88617,0.322187,-0.662887,0.710581,-0.145915,-0.438429,1.21486,0.262943,0.777585,0.357849,0.951917,0.777585,0.262943,1.21486,0.603586,-0.379208,1.063442,0.131093,-0.189983,1.218973,-0.495138,0.423133,0.352071,1.714112,0.423133,-0.495138,1.218973,0.10835,-1.143068,1.07,-0.364587,-0.688552,1.500392,-0.192965,0.777585,0.236906,1.693357,0.777585,-0.192965,1.500392,0.208202,-0.956059,1.400149,-0.273588,-0.655135,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,0,20,20,20,1,2,4,4,War2
365,740,1941,RUS,JPN,RUSSIAN FEDERATION,JAPAN,1,1,1,1,4,1,0.217443,0.270986,0.298246,0.6,0.38882,0.355848,3,1,0,730,55,6,1.080064,-0.554564,0.301285,0.210965,1.634628,0.301285,-0.554564,1.080064,-0.209715,-1.343599,1.016504,-0.667793,-1.062311,0.812307,-0.761634,0.028625,0.705017,1.573941,0.028625,-0.761634,0.812307,0.348021,-1.056617,0.599896,-0.011882,-0.159374,1.117405,-0.361588,0.423133,0.138759,1.478993,0.423133,-0.361588,1.117405,-0.156364,-1.222829,1.058692,-0.645698,-1.076319,0.32923,-0.950191,-0.336234,0.852857,1.279421,-0.336234,-0.950191,0.32923,0.140972,-1.097334,-0.031642,-0.293472,-0.367043,1.033738,-0.255882,0.423133,0.162238,1.28962,0.423133,-0.255882,1.033738,-0.046657,-1.093645,0.96509,-0.534187,-0.953068,0.239485,-0.873168,-0.336234,0.828539,1.112653,-0.336234,-0.873168,0.239485,0.048708,-1.044629,-0.111097,-0.387605,-0.473335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,0,20,20,20,1,2,4,4,War2
325,230,1943,ITA,ESP,ITALY,SPAIN,1,0,1,1,1,1,-0.15097,-0.04061,0.511111,0.856209,0.471364,0.586112,5,6,0,0,52,6,1.398797,-0.987927,0.28607,0.655136,2.386724,0.28607,-0.987927,1.398797,0.575702,-1.332791,1.211383,0.215855,0.043423,0.940181,-1.260386,-0.208512,0.317721,2.200567,-0.208512,-1.260386,0.940181,-0.56122,-1.942665,0.849291,-0.99325,-1.33439,0.864663,-0.165132,0.368402,0.636028,1.029795,0.368402,-0.165132,0.864663,0.489847,-0.529104,0.630349,0.073547,-0.108439,0.585343,-0.410149,0.09176,0.287446,0.995492,0.09176,-0.410149,0.585343,-0.123999,-1.122703,0.479447,-0.586172,-0.942448,0.903148,-0.209969,0.368402,0.284341,1.113117,0.368402,-0.209969,0.903148,0.106536,-0.925628,0.798396,-0.356045,-0.713874,0.625039,-0.451269,0.09176,0.609669,1.076308,0.09176,-0.451269,0.625039,0.204922,-0.8416,0.400435,-0.214846,-0.410012,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,5,258,0,0,World War II,0,0,20,16,20,1,2,4,4,War2
325,310,1943,ITA,HUN,ITALY,HUNGARY,1,0,1,1,1,1,-0.15097,-0.04061,0.511111,0.856209,0.483457,0.59558,6,6,0,0,52,6,1.398797,-0.987927,0.28607,0.655707,2.386724,0.28607,-0.987927,1.398797,0.577064,-1.33222,1.211219,0.21734,0.045193,1.642166,-0.758567,0.640998,0.128712,2.400733,0.640998,-0.758567,1.642166,-0.449563,-1.629854,1.605346,-0.922027,-1.357671,0.864663,-0.165132,0.368402,0.600667,1.029795,0.368402,-0.165132,0.864663,0.453432,-0.564465,0.643376,0.032479,-0.167188,1.227807,0.205703,0.760015,0.26464,1.022104,0.760015,0.205703,1.227807,0.476192,-0.529657,1.130313,0.011019,-0.356662,0.891471,-0.196305,0.368402,0.279079,1.087776,0.368402,-0.196305,0.891471,0.10727,-0.917226,0.788658,-0.356003,-0.716464,1.251534,0.171887,0.760015,0.457439,1.079647,0.760015,0.171887,1.251534,0.66576,-0.370673,1.083013,0.225958,-0.045322,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,0,20,20,20,1,2,4,4,War2
325,355,1943,ITA,BGR,ITALY,BULGARIA,1,0,1,1,1,1,-0.104828,-0.028571,0.6,0.882353,0.502584,0.610555,6,6,0,0,52,6,1.358609,-0.934517,0.28607,0.876153,2.293126,0.28607,-0.934517,1.358609,1.074614,-1.058363,1.107969,0.76205,0.700126,1.71399,-0.55966,0.820779,0.03513,2.27365,0.820779,-0.55966,1.71399,-0.479788,-1.52453,1.703941,-0.972272,-1.454708,0.777527,-0.065623,0.368402,0.562935,0.84315,0.368402,-0.065623,0.777527,0.409016,-0.502688,0.570141,-0.016903,-0.235436,1.307665,0.495496,0.938736,0.275441,0.812169,0.938736,0.495496,1.307665,0.7192,-0.229063,1.206192,0.255448,-0.106832,0.872945,-0.174734,0.368402,0.274449,1.047679,0.368402,-0.174734,0.872945,0.112801,-0.900285,0.771838,-0.351083,-0.713858,1.386105,0.376432,0.938736,0.41851,1.009673,0.938736,0.376432,1.386105,0.798991,-0.205058,1.231925,0.354066,0.063321,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,258,0,0,World War II,0,0,20,20,20,1,2,4,4,War2
